,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,AUC
2019-05-21 02:32:26.750000,1.24983681719,2.0,0.165124499371,0.180024204149,2.25,3.25,0.585078663484
2019-05-21 02:34:17.625000,3.10087324193,3.0,0.312981366876,0.714251146223,1.625,2.875,2.05347204539
2019-05-21 02:35:30.125000,1.30234895277,2.125,0.108213547713,0.0934614269912,1.75,2.25,0.21028821073
2019-05-21 02:38:26.500000,2.83629796037,4.0,0.536948311615,0.796205349101,,,
2019-05-21 02:42:00.750000,0.923126017101,1.875,0.0424840902091,0.0446168156128,2.375,3.125,0.13942754879
2019-05-21 02:42:19.625000,1.36346935936,3.875,0.14770777612,0.254361717711,,,
2019-05-21 02:47:21.625000,1.88703797635,4.0,0.409789430724,1.08049367911,,,
2019-05-21 02:47:28.500000,2.32249629792,2.875,0.435500160438,0.663486558486,,,
2019-05-21 02:52:53.625000,1.24032378165,1.375,1.01696848845,0.635879517933,1.25,1.625,1.03330421664
2019-05-21 02:54:18.750000,1.29813023425,2.5,0.309552863975,0.370922615963,,,
2019-05-21 02:54:23.250000,1.91550454071,2.5,0.497539098516,0.71959817817,,,
2019-05-21 02:56:07.500000,1.19802408903,4.0,0.0908517587738,0.166530301391,,,
2019-05-21 02:56:22,1.94908756795,4.0,0.491044804136,0.866998792899,,,
2019-05-21 03:03:42.375000,0.859269640184,2.375,0.0922670334124,0.130297083328,,,
2019-05-21 03:08:26.500000,1.5375228081,2.25,0.0260044195208,0.0790256754331,0.875,2.375,0.187685979154
2019-05-21 03:08:55.125000,1.91987585785,2.5,0.366898202297,0.498301722226,,,
2019-05-21 03:09:35.125000,1.90059642653,2.375,0.415870563249,0.504097286307,,,
2019-05-21 03:10:11,4.50408305043,3.0,0.356898897983,1.64106026518,1.875,3.875,6.35910852759
2019-05-21 03:10:43.875000,3.64377116599,2.625,0.878200929396,0.895260457666,2.75,3.75,3.35722671625
2019-05-21 03:11:14.500000,4.08225936155,2.125,1.19340397937,1.19368950194,2.125,3.0,3.58106850583
2019-05-21 03:12:18,3.09944251204,2.875,0.107127646652,0.306380228096,2.5,4.125,1.26381844089
2019-05-21 03:12:26.750000,3.99126790433,2.0,1.11067652831,1.06211477049,1.875,2.625,2.78805127253
2019-05-21 03:13:12.250000,4.93295543143,3.75,1.61049488395,2.54993319505,3.125,4.25,10.837216079
2019-05-21 03:14:57.875000,4.77631372205,2.5,1.61310982698,1.52263968381,2.0,2.75,4.18725913048
2019-05-21 03:16:23.625000,2.8339237807,2.25,0.263355111243,0.297716034177,3.0,3.875,1.15364963244
2019-05-21 03:17:08.750000,2.39427203477,2.0,0.0779164562032,0.0908442575307,1.125,1.875,0.17033298287
2019-05-21 03:19:17.500000,4.31914867038,3.75,0.60506118916,0.753194296122,2.125,2.875,2.16543360135
2019-05-21 03:19:31.500000,4.00408368396,2.25,0.368425322577,0.428386678846,2.375,3.25,1.39225670625
2019-05-21 03:21:00.750000,6.01839305352,2.75,0.337772835005,1.84576784993,0.875,2.625,4.84514060606
2019-05-21 03:21:38.375000,3.06292147802,2.0,0.632899766375,0.622529405669,2.0,2.875,1.7897720413
2019-05-21 03:22:43.125000,2.24797047065,3.875,0.0854984955825,0.265012419813,2.625,4.125,1.09317623173
2019-05-21 03:23:03.875000,3.49596153809,2.0,0.780756829657,0.825136728405,,,
2019-05-21 03:24:53.500000,3.49040030633,2.0,0.94742011391,0.861410304809,1.75,2.75,2.36887833822
2019-05-21 03:25:57,2.18653344752,2.125,0.0501621089651,0.0745901096254,1.375,2.5,0.186475274063
2019-05-21 03:26:01.625000,2.83388809687,2.0,0.697829014254,0.714241606038,3.5,4.375,3.12480702642
2019-05-21 03:26:15.125000,3.59599668847,2.625,0.423631265972,1.26229252702,1.75,3.25,4.10245071281
2019-05-21 03:28:39.375000,2.01620135581,2.5,0.0343663152962,0.0783823395378,1.875,3.375,0.26454039594
2019-05-21 03:29:02.250000,2.44169034463,2.25,0.518391693722,0.570110885623,3.25,4.25,2.4229712639
2019-05-21 03:29:12,4.18745289818,4.0,1.08251744383,2.11580343774,,,
2019-05-21 03:29:37.750000,3.67921015137,2.25,0.0456015771614,0.0652712460221,1.0,2.125,0.138701397797
2019-05-21 03:29:45.500000,4.15856454775,3.125,0.55461458866,0.617342101307,,,
2019-05-21 03:30:39.250000,5.80966678396,2.875,2.05644610171,2.11909356507,3.25,4.0,8.47637426028
