,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,AUC
2019-05-20 02:22:10.750000,1.34358226455,3.0,0.0417157136599,0.0705373662241,0.75,2.375,0.167526244782
2019-05-20 02:23:03.750000,1.16546554145,2.375,0.0658318395194,0.109359796644,,,
2019-05-20 02:23:19.750000,1.25535406249,2.375,0.0731348623359,0.119875267583,1.0,2.125,0.254734943614
2019-05-20 02:23:52.625000,1.3105924372,2.375,0.176338590337,0.186404049655,,,
2019-05-20 02:26:29,1.25667528417,3.375,0.0385995318407,0.0419645368165,2.125,3.125,0.131139177552
2019-05-20 02:26:40.625000,1.2484297993,2.875,0.0327158389414,0.0638055722094,3.5,5.75,0.366882040204
2019-05-20 02:26:52.125000,1.34903725633,3.625,0.0772042086714,0.125464427007,,,
2019-05-20 02:27:08.250000,1.6970114572,3.5,0.201754536803,0.400483614363,,,
2019-05-20 02:27:53.250000,1.87205587037,2.0,0.038224895226,0.0434073062921,1.375,2.125,0.0922405258707
2019-05-20 02:30:48.500000,1.99829716162,4.0,0.238148371689,0.428348078013,,,
2019-05-20 02:32:03.875000,3.77814899317,2.375,0.404083231286,0.402455683018,1.875,2.625,1.05644616792
2019-05-20 02:32:28.875000,4.5196104157,2.0,0.737286904856,0.745548494667,2.5,3.375,2.5162261695
2019-05-20 02:32:51.625000,5.23212964712,3.75,1.03165638499,1.21988217346,2.5,3.375,4.11710233544
2019-05-20 02:33:20.750000,4.8666454726,2.375,0.528566600987,0.570630452434,,,
2019-05-20 02:34:05.125000,5.45596659838,4.0,0.74406767456,1.02593409346,2.25,3.125,3.20604404206
2019-05-20 02:34:19.375000,5.27461194569,3.375,0.131702698981,0.261075202365,,,
2019-05-20 02:34:25.875000,5.57323568338,2.375,0.349218996983,0.425055950554,1.0,1.75,0.743847913469
2019-05-20 02:34:32,6.08647847824,2.0,1.08293439599,1.01171068433,1.75,2.5,2.52927671083
2019-05-20 02:35:09.625000,6.0472446861,3.25,0.445497724725,0.745061920638,2.125,3.25,2.42145124207
2019-05-20 02:35:43.125000,6.44676526041,2.125,1.08693337853,1.03956009968,2.25,3.0,3.11868029904
2019-05-20 02:36:49,7.72207958196,2.875,0.813405680157,1.39278736475,2.25,3.5,4.87475577664
2019-05-20 02:37:04.375000,6.67373785913,3.125,0.495730554561,0.488674654377,1.25,1.875,0.916264976956
2019-05-20 02:37:45.125000,7.5270426764,3.125,0.549101402431,0.617604845274,2.5,3.625,2.23881756412
2019-05-20 02:37:58.500000,7.58143137572,2.375,0.299160634123,0.488707022231,,,
2019-05-20 02:39:34.875000,6.78295704096,2.625,0.348929999826,0.429530572359,,,
2019-05-20 02:39:43.125000,8.12155700688,3.75,0.610315879049,1.45468632705,,,
2019-05-20 02:40:04.750000,7.64208529929,2.75,0.266006369877,0.292256856732,1.625,2.5,0.73064214183
2019-05-20 02:41:41.125000,10.1251070732,2.125,0.983024908776,0.900641972358,1.5,2.375,2.13902468435
2019-05-20 02:43:39.625000,11.2796046226,2.375,0.447693564753,0.684621672171,1.75,3.125,2.13944272553
2019-05-20 02:45:15.750000,11.8329250125,2.0,0.642172690021,0.656437805325,1.0,1.625,1.06671143365
2019-05-20 02:46:48.500000,11.5952518838,2.0,1.20413748918,0.93077518105,1.5,2.0,1.8615503621
2019-05-20 02:47:11.625000,11.6794365944,2.5,0.725923641342,0.952788114577,,,
2019-05-20 02:50:16.250000,12.0056677393,1.25,1.27918409717,0.886764144257,1.75,2.375,2.10606484261
2019-05-20 02:52:28.125000,13.0569090972,2.75,0.247872475494,0.290941846668,,,
2019-05-20 02:52:37.625000,14.2663019084,4.0,0.960063933389,1.26985740862,,,
2019-05-20 02:52:47.125000,13.2625993371,2.0,0.42860435221,0.398310500731,1.875,2.5,0.995776251828
2019-05-20 02:53:34.750000,11.0024047478,1.875,0.0709585651304,0.100444965036,0.625,1.5,0.150667447554
2019-05-20 02:54:50,8.00869847659,2.375,0.0985569445387,0.0842077747385,0.625,1.5,0.126311662108
2019-05-20 03:19:30.750000,1.88434088279,2.875,0.0244003299574,0.038553812115,,,
2019-05-20 03:21:15.625000,3.36994148694,3.125,0.133074586277,0.781817600016,3.375,5.125,4.00681520008
2019-05-20 03:24:04.500000,2.686200072,2.625,0.131412480427,0.268439857789,,,
2019-05-20 03:24:52.125000,2.91450192346,2.0,0.0782127921508,0.112342413832,2.0,3.125,0.351070043225
2019-05-20 03:24:57.750000,3.12599278371,2.75,0.135424136302,0.302110670408,,,
2019-05-20 03:25:05.625000,4.05893183032,3.0,0.47251649885,1.06559197685,,,
2019-05-20 03:25:25,3.38800788095,2.375,0.0339833832101,0.0322103688397,1.5,2.625,0.0845522182041
2019-05-20 03:25:35.125000,3.69441687504,2.125,0.272648264711,0.32571204731,2.0,3.0,0.977136141931
2019-05-20 03:25:45.375000,3.74760581857,2.375,0.0990703906999,0.285261718681,,,
2019-05-20 03:27:07.625000,3.26898629771,3.125,0.0259510772737,0.0881683305721,3.5,5.0,0.440841652861
2019-05-20 03:27:17.875000,4.74203756564,3.125,0.714820542419,1.51809461096,,,
2019-05-20 03:27:29,5.56546556045,2.5,1.17352726536,1.4491018668,3.375,4.375,6.33982066724
2019-05-20 03:28:15.750000,5.17094976497,2.5,0.236749901257,0.411391932347,1.625,3.0,1.23417579704
2019-05-20 03:29:42.625000,3.58299658048,2.25,0.233910352671,0.325921710988,3.5,4.625,1.50738791332
2019-05-20 03:31:22.375000,4.24429054513,3.25,0.804302825714,1.28818289207,,,
2019-05-20 03:31:31.750000,5.18659608747,2.125,1.11597342166,1.27446489928,2.375,3.25,4.14201092266
2019-05-20 03:31:41.375000,5.59417957072,2.25,1.07682649814,1.26032529607,1.25,2.5,3.15081324017
2019-05-20 03:31:51.250000,5.80749751421,2.0,2.09869963725,1.74827117514,1.625,2.25,3.93361014406
2019-05-20 03:31:56.625000,5.34683341626,2.0,1.14498741028,1.23719610548,1.125,2.0,2.47439221095
2019-05-20 03:33:52.375000,3.01638941005,2.0,0.18659168572,0.20421758024,1.5,2.625,0.53607114813
2019-05-20 03:34:47.875000,6.26969664645,2.0,0.612496431616,0.67358351758,1.125,1.875,1.26296909546
2019-05-20 03:35:40.625000,5.05932868891,2.625,0.334899346846,0.381705917197,2.5,3.625,1.38368394984
2019-05-20 03:36:13.500000,3.36937197353,2.125,0.104631555803,0.0954544786482,2.0,2.625,0.250568006452
2019-05-20 03:36:39.625000,5.71988306532,2.375,0.631583612949,0.656041402043,1.375,2.125,1.39408797934
2019-05-20 03:37:34.875000,6.76873926148,2.125,1.09217647052,1.20430291968,2.125,3.125,3.76344662402
2019-05-20 03:39:32,5.31012252997,2.25,0.0733387179883,0.26109628974,,,
2019-05-20 03:40:09,6.80169976741,2.0,0.789025529858,0.797819969967,2.375,3.25,2.59291490239
2019-05-20 03:41:42.500000,5.84824243428,2.875,0.582719801064,0.700182979627,3.375,4.5,3.15082340832
