,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,AUC
2019-05-19 23:58:41.625000,2.78470402909,3.875,0.348807970216,0.619472193436,,,
2019-05-19 23:58:58,3.4288950995,2.375,0.602359783791,0.723934648324,2.125,2.875,2.08131211393
2019-05-19 23:59:31.500000,3.12644180471,2.625,0.0461847807974,0.102785862215,1.75,3.125,0.321205819421
2019-05-19 23:59:45.125000,3.5737357326,2.0,0.0532439664002,0.12398963915,1.125,2.5,0.309974097875
2019-05-20 00:00:28.375000,4.40728384476,2.375,0.549880635925,0.681610349196,1.75,3.0,2.04483104759
2019-05-20 00:00:46.375000,3.81298262609,2.75,0.324200137,0.498549979277,2.75,4.0,1.99419991711
2019-05-20 00:01:19.750000,3.01752372818,2.5,0.0756360393512,0.154007522652,2.0,3.375,0.519775388951
2019-05-20 00:02:12,2.88834809044,2.875,0.207224826142,0.342688786016,2.875,4.25,1.45642734057
2019-05-20 00:02:17.500000,3.92456713503,2.625,0.755831232724,1.21214839785,3.75,5.0,6.06074198927
2019-05-20 00:02:46.625000,5.12282842394,2.5,0.917990327611,1.30205231198,3.0,4.125,5.37096578692
2019-05-20 00:03:15.250000,4.13483730794,2.375,0.576175284561,0.629628201441,1.875,2.625,1.65277402878
2019-05-20 00:06:15.125000,4.64761482975,2.75,1.29745488148,2.03177406915,3.75,5.125,10.4128421044
2019-05-20 00:06:41.125000,3.6662223619,2.75,0.37901633731,0.675029958513,3.625,5.0,3.37514979256
2019-05-20 00:08:03.375000,2.44454172043,2.25,0.0246771511913,0.100200230183,,,
2019-05-20 00:08:22,2.85025095937,2.0,0.0777619883157,0.169879415329,1.375,2.75,0.467168392154
2019-05-20 00:09:14.625000,2.51099054287,2.375,0.145729891224,0.257470999473,1.375,2.625,0.675861373617
2019-05-20 00:10:03.250000,2.32016697371,3.0,0.147394822829,0.308961742797,3.25,4.75,1.46756827829
2019-05-20 00:10:58.375000,2.92400646366,2.5,0.397897688113,0.953356506835,2.0,3.5,3.33674777392
2019-05-20 00:11:18.500000,2.5994270024,2.875,0.0856157882489,0.131941625087,3.0,4.0,0.527766500347
2019-05-20 00:11:30.250000,2.54545587384,2.375,0.0273563132497,0.0981183518391,1.625,3.125,0.306619849497
2019-05-20 00:12:09,3.28532088925,2.625,0.655449960546,0.996826253903,3.5,4.625,4.6103214243
2019-05-20 00:12:19.750000,3.04472570086,4.0,0.218621047163,0.711523000389,,,
2019-05-20 00:12:42,4.06540586623,2.5,0.830462900149,1.01562240144,2.25,3.375,3.42772560487
2019-05-20 00:12:53,3.98567428683,2.0,0.73503253289,0.908558454642,2.0,3.0,2.72567536393
2019-05-20 00:22:18.250000,1.12469522956,4.0,0.0315716164948,0.0594453802374,,,
2019-05-20 00:23:17.375000,1.38855993436,2.5,0.21398591572,0.289415040826,1.75,2.75,0.795891362271
2019-05-20 00:24:08.250000,1.39184171477,2.375,0.165201914035,0.227066534846,1.75,2.875,0.652816287683
2019-05-20 00:24:13.125000,1.70734615302,2.375,0.264594634534,0.458259505572,2.875,4.0,1.83303802229
2019-05-20 00:25:29.625000,4.17207713657,2.25,1.13391059453,1.73493580438,,,
2019-05-20 00:25:42.375000,4.8038203903,3.0,1.12822360185,1.29428094263,2.0,3.0,3.88284282788
2019-05-20 00:25:54.875000,4.70493154477,2.375,1.10940674934,1.14139090613,1.375,2.125,2.42545567552
2019-05-20 00:28:35.500000,3.07573517496,2.875,0.473366880508,0.73465190765,2.75,4.0,2.9386076306
2019-05-20 00:31:30.375000,1.87023351795,3.125,0.118383784879,0.231090103957,,,
2019-05-20 00:31:46.625000,2.82818708482,3.75,0.143398730178,0.818833348674,,,
2019-05-20 00:33:58.125000,3.87296594358,2.25,0.844818544179,0.846513814617,1.875,2.75,2.3279129902
2019-05-20 00:34:24.625000,3.85293750266,2.75,0.209031611766,1.20424993632,2.25,3.875,4.66646850325
2019-05-20 00:35:03.625000,3.60190670462,2.625,2.23019389023,2.83184331535,,,
2019-05-20 00:35:26,3.22430181793,2.75,0.371669439139,0.560933870891,,,
2019-05-20 00:35:49.625000,3.34748796496,2.125,0.445450307194,0.577220461678,2.875,4.0,2.30888184671
2019-05-20 00:37:00,2.93915637026,2.0,0.142970969884,0.169635382904,2.0,3.125,0.530110571574
2019-05-20 00:37:47.250000,2.80279954361,2.0,0.385484117355,0.589559344927,3.25,4.375,2.57932213406
2019-05-20 00:39:05.250000,2.68900117191,2.625,0.206838658452,0.330993773864,2.0,3.375,1.11710398679
2019-05-20 00:39:26.875000,3.37918028337,2.75,0.486038083238,0.873325901597,2.0,3.375,2.94747491789
2019-05-20 00:41:16,4.75927788796,2.375,0.827124770272,1.47209451618,1.375,2.75,4.0482599195
2019-05-20 00:42:05.500000,2.8163779965,2.5,0.312571162976,0.500454086733,2.25,3.5,1.75158930357
2019-05-20 00:42:29.625000,3.0532079005,2.625,0.29109856983,0.557247749609,,,
2019-05-20 00:43:14.750000,3.25770457718,2.5,0.475653642444,0.69970309866,,,
2019-05-20 00:43:37,3.50307544199,2.5,0.790039979786,1.29285578767,,,
2019-05-20 00:44:07.875000,3.2922239676,2.0,0.340155694061,0.411058174029,3.625,4.5,1.84976178313
2019-05-20 00:44:21.125000,3.01216011177,3.0,0.33738181325,0.444562285756,2.75,4.0,1.77824914302
2019-05-20 00:45:20.875000,2.72276740679,2.125,0.0917324407798,0.239562934477,3.375,4.75,1.13792393876
2019-05-20 00:48:01.375000,2.3677586016,2.25,0.34620962747,0.49712404073,,,
2019-05-20 00:48:31,2.92549317239,2.75,0.328652420901,0.509360319116,1.875,3.0,1.52808095735
2019-05-20 00:50:23,2.51410602621,4.0,0.187680882381,0.898696726944,3.25,6.125,5.50451745253
2019-05-20 00:51:26.250000,2.83209155673,3.875,0.129100744637,0.73037169259,,,
2019-05-20 00:52:23.125000,4.06444158006,2.375,0.871111714315,2.05617432361,3.0,4.5,9.25278445625
2019-05-20 00:53:47,2.51593910255,2.875,0.0881072398491,0.156169405172,1.875,3.125,0.488029391164
2019-05-20 00:54:11.375000,3.13336040298,2.0,0.589544432444,0.627273413664,3.125,3.875,2.43068447795
2019-05-20 00:55:50.875000,2.72846296412,2.375,0.370685591886,0.478080916315,3.0,4.125,1.9720837798
2019-05-20 00:56:02.375000,2.90583242745,2.0,0.161629257035,0.339255302674,1.25,2.5,0.848138256686
2019-05-20 00:56:24.250000,3.6588673789,2.0,0.917719792436,1.01295082134,2.5,3.25,3.29209016935
2019-05-20 00:57:21.500000,3.29568838157,2.125,0.714087585891,0.860709448027,3.0,4.0,3.44283779211
2019-05-20 00:57:27.500000,3.00998572183,2.0,0.214556604926,0.241795704676,1.75,2.75,0.664938187859
2019-05-20 00:57:49.625000,2.66838300723,2.375,0.140327949885,0.190375681392,1.75,3.125,0.594924004352
2019-05-20 00:59:34.875000,2.72407238347,2.0,0.202041014213,0.314221798074,2.125,3.25,1.02122084374
2019-05-20 01:00:00.375000,3.10470416233,2.625,0.538179386719,0.80939963315,2.0,3.25,2.63054880774
2019-05-20 01:00:55.750000,2.90513377485,3.5,0.383765765396,1.02380194315,,,
2019-05-20 01:01:46.375000,3.34456062873,2.0,0.328039388083,0.33038059232,1.5,2.375,0.784653906759
2019-05-20 01:01:59.875000,3.67317988971,2.375,0.608530423531,0.862254995143,2.25,3.125,2.69454685982
2019-05-20 01:02:22,2.89975376205,2.5,0.289272988362,0.376273954046,3.5,4.625,1.74026703746
2019-05-20 01:02:42.375000,2.86351132819,2.25,0.182244717195,0.271823407857,,,
2019-05-20 01:03:43.125000,4.3974549828,2.625,0.733346402732,1.25823800639,2.375,3.5,4.40383302235
2019-05-20 01:04:19.375000,3.85174602234,2.625,0.589797428571,0.791283982269,2.25,3.375,2.67058344016
2019-05-20 01:05:24.250000,2.23094263994,3.125,0.0957729980203,0.240042554907,,,
2019-05-20 01:06:12.375000,2.47010465357,2.875,0.0286623477973,0.094589843143,2.875,4.5,0.425654294144
2019-05-20 01:06:21.250000,3.41015249027,4.0,0.0522846233249,1.00749118224,,,
2019-05-20 01:06:27,3.59119129569,2.0,0.608665255694,0.630200047563,1.75,2.625,1.65427512485
2019-05-20 01:09:27.250000,2.91100460715,2.0,0.500895666344,0.650419203739,3.0,4.125,2.68297921542
2019-05-20 01:09:39.500000,2.77585529039,3.0,0.153137341506,0.428653297967,1.75,3.25,1.39312321839
2019-05-20 01:10:08.875000,2.99979671557,3.375,0.172586508878,0.51240870053,2.125,3.75,1.92153262699
2019-05-20 01:10:45.750000,3.53456642777,2.75,0.565581128738,1.02121089878,3.875,5.25,5.36135721862
2019-05-20 01:10:54.250000,3.65553785944,3.0,0.696076589419,0.871789396185,2.75,3.875,3.37818391022
2019-05-20 01:11:03.500000,3.78845782335,2.5,0.968677222564,1.06915041076,2.625,3.375,3.60838263632
2019-05-20 01:11:14.250000,3.31344326939,2.75,0.129449250061,0.357857302814,1.75,3.25,1.16303623414
2019-05-20 01:11:38.125000,4.1992653483,2.75,0.963429553696,1.11986175544,2.875,4.0,4.47944702176
2019-05-20 01:12:15.375000,3.13275904897,2.375,0.0644922610985,0.0999467647883,1.625,2.625,0.262360257569
2019-05-20 01:12:25,3.87226210901,2.25,0.725862346764,0.890940294784,2.0,2.875,2.5614533475
2019-05-20 01:12:44,3.21085257794,2.0,0.243043442111,0.26738200409,,,
2019-05-20 01:14:09.125000,2.8920632106,2.25,0.103126969365,0.119216972402,2.5,3.5,0.417259403409
2019-05-20 01:14:53.375000,2.49464766804,2.375,0.108772009663,0.117868493594,2.25,3.25,0.38307260418
2019-05-20 01:15:14.625000,3.11096828277,2.625,0.575144463851,0.781108368402,2.5,3.75,2.92915638151
2019-05-20 01:15:45.375000,2.80549197796,2.375,0.222318410416,0.376246409208,3.0,4.25,1.59904723913
