,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,AUC
2019-05-19 23:21:13.875000,2.84544604396,3.125,0.534674390296,0.724543563988,2.625,3.625,2.62647041946
2019-05-19 23:22:40.375000,3.2447195254,1.875,0.370504407983,0.345046570246,2.75,3.5,1.20766299586
2019-05-19 23:23:08.875000,3.26073553827,2.5,0.109166680268,0.174463961489,2.75,4.0,0.697855845958
2019-05-19 23:24:45.875000,3.22599081428,2.125,0.180310388753,0.191637259585,2.75,3.75,0.718639723445
2019-05-19 23:24:57.625000,3.95508895162,2.5,0.648984365811,0.855192779351,0.875,1.75,1.49658736386
2019-05-19 23:25:35.875000,3.55237512095,2.375,0.758901053854,1.11870783304,,,
2019-05-19 23:25:55.875000,3.34686106686,4.0,0.101538031314,0.446364137243,,,
2019-05-19 23:26:36.625000,3.69869942957,2.125,0.7624285453,0.995465197353,1.75,2.625,2.61309614305
2019-05-19 23:26:47.125000,3.63836899813,2.0,0.336872647945,0.40294401037,2.625,3.5,1.41030403629
2019-05-19 23:30:13.750000,2.4970049143,2.5,0.0465765575574,0.0614312375667,1.625,2.625,0.161256998612
2019-05-19 23:30:53.375000,2.69820942111,3.625,0.308507288205,0.504850308166,,,
2019-05-19 23:31:33,2.24052226115,2.0,0.186735359864,0.185851358419,3.25,4.125,0.766636853477
2019-05-19 23:31:49.250000,2.21366147569,2.875,0.0951241122234,0.143050609774,1.5,2.5,0.357626524435
2019-05-19 23:31:57.750000,2.65276425434,2.625,0.38519550793,0.477725188526,,,
2019-05-19 23:32:02.875000,2.92862864975,1.75,0.427279704458,0.385079013232,2.0,2.75,1.05896728639
2019-05-19 23:32:54.250000,3.11949688073,1.625,0.605241973227,0.498332542759,1.25,2.0,0.996665085518
2019-05-19 23:33:13.750000,3.20361490011,3.625,0.285143338678,0.318972845854,1.0,1.75,0.558202480244
2019-05-19 23:34:38.750000,3.56746008395,2.0,0.663621695325,0.522618615053,1.875,2.625,1.37187386451
2019-05-19 23:35:08.250000,3.22437491914,4.0,0.136984926384,0.159405911169,1.75,2.625,0.418440516817
2019-05-19 23:36:27.750000,3.43634741704,3.25,0.177304132628,0.448335169377,1.25,2.75,1.23292171579
2019-05-19 23:36:35.625000,3.63054827261,2.25,0.78752202519,0.779074429284,,,
2019-05-19 23:36:49.875000,3.32199872982,2.0,0.262922165682,0.228510140043,2.25,2.875,0.656966652623
2019-05-19 23:36:56.375000,3.8215833225,2.125,0.788427836199,0.68576999076,2.125,2.75,1.88586747459
2019-05-19 23:37:43.500000,3.9719607396,1.75,0.717825366073,0.636555586122,2.25,3.0,1.90966675837
2019-05-19 23:38:29.375000,3.72364440651,2.25,0.390246606871,0.366171793208,2.0,2.75,1.00697243132
2019-05-19 23:39:03.375000,3.75196644837,2.0,0.564540169358,0.544996929541,,,
2019-05-19 23:42:42.250000,3.60946846124,2.125,0.251250727783,0.372272454458,1.875,3.125,1.16335142018
2019-05-19 23:42:57.625000,3.56750594106,2.125,0.307782065,0.301898761527,1.5,2.625,0.792484249007
2019-05-19 23:43:38.500000,3.8544337307,2.625,0.517384560334,0.664519314034,1.25,2.125,1.41210354232
2019-05-19 23:44:29.625000,4.11615145868,2.125,0.751907477768,0.758118357524,2.25,3.125,2.36911986726
2019-05-19 23:44:46.125000,4.5829749418,2.375,0.813188026047,0.841248788246,2.125,3.25,2.7340585618
2019-05-19 23:45:16.375000,3.87334154303,2.0,0.320814380861,0.404842743687,1.5,2.375,0.961501516258
2019-05-19 23:46:29.625000,4.5029101271,2.5,0.516169779864,0.862622030341,1.875,3.0,2.58786609102
2019-05-19 23:47:27,4.21793822998,2.0,0.662529150577,0.699101451519,1.625,2.375,1.66036594736
2019-05-19 23:48:31.500000,3.97773430422,2.0,0.389483514037,0.321971990424,2.125,2.75,0.885422973666
2019-05-19 23:49:29.500000,3.6753332523,2.375,0.332986228867,0.3118769531,2.375,3.125,0.974615478436
2019-05-19 23:50:04.375000,4.31405356604,4.0,0.576078371248,1.03753804049,,,
2019-05-19 23:50:29.375000,4.22531320294,3.125,0.549962559123,0.964243996429,,,
2019-05-19 23:50:34.625000,4.05862108615,2.0,0.168091166639,0.247909200105,1.875,2.875,0.7127389503
2019-05-19 23:51:37.625000,3.48520138772,2.875,0.076520497236,0.432737264593,3.0,4.625,2.00140984874
2019-05-19 23:51:44.250000,3.92942469847,2.0,0.829650104707,0.707424391405,2.75,3.5,2.47598536992
2019-05-19 23:54:08.875000,2.14760021445,2.125,0.0603332590064,0.055021029807,2.0,2.75,0.151307831969
2019-05-19 23:56:17.875000,2.86827621689,2.25,0.343925548279,0.425327936738,2.5,3.625,1.54181377068
2019-05-19 23:58:18.375000,3.25827110403,4.0,0.785334180367,1.33677628221,,,
2019-05-19 23:58:34.500000,3.71029318072,2.875,1.12476464009,1.30138924214,2.125,2.875,3.74149407116
2019-05-19 23:59:59,3.40384233794,2.0,0.436811221108,0.434456430462,1.625,2.5,1.08614107616
2019-05-20 00:00:43.375000,3.77938319167,2.125,0.668071157658,0.666746474332,2.25,3.25,2.16692604158
2019-05-20 00:01:30.250000,3.39696815953,2.0,0.358182145705,0.42277629806,1.5,2.375,1.00409370789
2019-05-20 00:01:41.250000,3.33776855247,2.0,0.378885611777,0.416157133811,1.875,2.625,1.09241247625
2019-05-20 00:02:04.125000,3.30777344826,3.5,0.256557108521,0.49271872781,,,
2019-05-20 00:02:18.625000,3.3849985337,2.25,0.452261958941,0.59713727311,,,
2019-05-20 00:02:40.375000,3.72572906461,2.0,0.684935156181,0.640180062436,2.375,3.125,2.00056269511
2019-05-20 00:03:17.125000,3.21828643878,2.125,0.110144244357,0.127140569271,2.0,3.125,0.397314278972
2019-05-20 00:03:54.375000,4.40922459767,2.875,0.838122462705,0.801901634781,1.375,2.125,1.70404097391
2019-05-20 00:04:35.375000,3.31181272891,3.125,0.0671684031819,0.116351019922,2.5,4.0,0.465404079689
2019-05-20 00:04:59.750000,2.8787463844,2.0,0.0326675505632,0.0644846912881,1.0,2.375,0.153151141809
2019-05-20 00:06:22,1.82493229905,3.625,0.0450213014364,0.142976680842,,,
2019-05-20 00:09:12.625000,1.80272606415,3.625,0.19740515071,0.326069932321,,,
2019-05-20 00:10:09.375000,2.25353480885,3.0,0.0940623044283,0.479846349497,,,
2019-05-20 00:11:11,1.83474831708,2.125,0.133002450097,0.166213259354,1.125,2.0,0.332426518707
2019-05-20 00:11:28.750000,1.82800782539,3.375,0.0666577366449,0.127173111133,2.5,3.75,0.476899166749
2019-05-20 00:12:34.875000,1.57024529762,2.0,0.0986593077892,0.0949990743256,2.0,2.625,0.249372570105
2019-05-20 00:13:31.750000,2.62955331764,3.25,0.375928741118,0.475026025301,,,
2019-05-20 00:13:46.250000,2.58360976757,2.375,0.137578940374,0.147985848594,1.75,2.75,0.406961083633
2019-05-20 00:14:49.375000,3.27469490936,2.0,1.01698890256,0.917113791001,1.625,2.375,2.17814525363
2019-05-20 00:15:39.375000,3.53424496321,2.125,1.21261770074,1.02423176483,2.125,2.75,2.81663735329
2019-05-20 00:16:53.250000,2.67717162293,2.25,0.551735625303,0.686772908532,3.0,4.25,2.91878486126
2019-05-20 00:18:08.375000,2.14653364851,2.25,0.392276847785,0.411214939108,,,
2019-05-20 00:20:17.500000,2.3054480573,3.75,0.316080979169,0.657119953958,,,
2019-05-20 00:21:32.375000,2.58469642742,4.0,0.525987382726,0.597165095897,2.625,3.625,2.16472347263
2019-05-20 00:21:41.625000,3.52839129821,2.0,1.47530072271,1.35129390784,2.0,2.875,3.88496998503
2019-05-20 00:21:45.875000,3.57689643811,2.125,0.710909734541,0.784982423588,1.5,2.25,1.76621045307
2019-05-20 00:22:11.375000,3.63543993956,2.875,1.15095668609,1.19472152978,3.0,4.0,4.77888611914
2019-05-20 00:22:55.250000,3.33252239318,2.625,0.311821409169,0.863724222364,2.625,4.125,3.56286241725
2019-05-20 00:23:20.875000,3.29258160021,2.25,0.444895216466,0.526174488937,0.75,1.875,0.986577166758
2019-05-20 00:23:41.875000,2.64323258502,4.0,0.1300429941,0.487099553454,,,
2019-05-20 00:24:28.375000,2.64516585135,2.125,0.252219966591,0.276912536263,2.75,3.75,1.03842201099
2019-05-20 00:24:41.500000,3.14168120085,2.0,0.559674770594,0.494552312141,2.25,2.875,1.4218378974
2019-05-20 00:26:01.750000,3.35690104073,2.625,0.977530689669,1.13734761362,3.625,4.5,5.11806426129
2019-05-20 00:26:30.375000,2.90077042034,2.0,0.258178603048,0.33652773302,1.25,2.125,0.715121432668
2019-05-20 00:26:39.750000,2.98142723595,3.625,0.155489893912,0.316685534492,3.875,6.0,1.90011320695
