,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,AUC
2019-05-19 23:20:46.625000,0.965319846137,3.0,0.125785399276,0.157292838004,,,
2019-05-19 23:21:25.375000,1.13435183188,3.0,0.0241698955644,0.0451039310794,1.375,2.625,0.118397819083
2019-05-19 23:21:31.750000,1.16875227045,3.125,0.019383537115,0.103750276803,3.25,5.125,0.531720168614
2019-05-19 23:22:09.250000,1.33284188251,3.375,0.0354276699739,0.156723682428,,,
2019-05-19 23:22:14.875000,1.40918941625,2.875,0.139091169358,0.147682680562,1.125,2.125,0.313825696194
2019-05-19 23:22:38.500000,1.61975603964,2.0,0.0892913880529,0.086509282113,1.75,2.5,0.216273205282
2019-05-19 23:22:55.750000,1.59585766186,3.5,0.0187197506636,0.158524187194,1.75,3.875,0.614281225378
2019-05-19 23:23:06.500000,1.75266456689,2.0,0.151919774443,0.281746283517,1.5,2.625,0.739583994233
2019-05-19 23:23:17.125000,1.97466438382,2.125,0.302786468499,0.305330109346,2.25,3.0,0.915990328038
2019-05-19 23:23:51.750000,2.10357684201,3.375,0.43013472863,0.520813950813,2.875,3.75,1.95305231555
2019-05-19 23:23:59.250000,2.11002322732,2.5,0.408731797328,0.512595873646,3.5,4.625,2.37075591561
2019-05-19 23:26:43.250000,2.72093599816,4.0,0.0368105788591,0.194098764877,,,
2019-05-19 23:27:20.750000,2.83015843547,2.625,0.0766261341816,0.180986457167,3.375,5.375,0.972802207272
2019-05-19 23:27:43.625000,3.48648138062,2.625,0.419344362964,0.506321852378,1.75,2.625,1.32909486249
2019-05-19 23:28:01.500000,3.53671034736,2.375,0.578133278272,0.64405368486,1.75,2.625,1.69064092276
2019-05-19 23:28:16.250000,3.55587125144,4.0,0.245528497224,0.526901552135,,,
2019-05-19 23:29:33,3.00677583836,2.5,0.0478332883965,0.128115563409,3.25,4.75,0.608548926191
2019-05-19 23:29:54.375000,2.96744322282,2.375,0.0152684224126,0.0627479797703,2.125,3.875,0.24314842161
2019-05-19 23:31:36.250000,3.8869439854,1.875,0.480247925521,0.444039137592,1.875,2.625,1.16560273618
2019-05-19 23:31:50.875000,3.94654732501,3.75,0.461323463751,0.675530834728,2.0,3.125,2.11103385853
2019-05-19 23:33:12.500000,4.27062130917,2.0,0.502286484057,0.519054308363,1.125,2.25,1.16787219382
2019-05-19 23:34:08.500000,5.14856693113,2.125,0.443454673602,0.636729972466,2.5,3.5,2.22855490363
2019-05-19 23:34:26.125000,5.08745183414,2.75,0.39115820034,0.396799127445,1.5,2.25,0.892798036752
2019-05-19 23:34:36.375000,5.23706308923,3.375,0.523528677073,1.31919406724,,,
2019-05-19 23:35:00.375000,6.98552298093,3.75,0.351514935955,0.72396530301,,,
2019-05-19 23:35:37.375000,7.76578731333,1.625,0.537004809298,0.391844729264,1.375,1.875,0.734708867371
2019-05-19 23:38:40.250000,9.12072930882,1.875,0.391991815499,0.324216653891,2.0,2.625,0.851068716465
2019-05-19 23:38:58.250000,9.05761097131,2.0,0.204070104088,0.198049033317,2.0,2.625,0.519878712456
2019-05-19 23:39:10,9.12463645815,2.5,0.124089286488,0.294034972124,1.5,2.875,0.845350544855
2019-05-19 23:39:36.125000,9.614186595,2.5,0.588191663239,0.899447154194,2.25,3.5,3.14806503968
2019-05-19 23:45:40.375000,11.1950453855,2.25,0.236360476547,0.241556677155,1.375,2.375,0.573697108242
2019-05-19 23:48:21.625000,12.0734482116,3.25,0.179536151016,0.428104695338,3.25,5.25,2.24754965053
2019-05-19 23:49:13.250000,12.659946087,4.0,0.125408275978,0.344378189935,1.25,3.75,1.29141821226
2019-05-19 23:55:49.500000,10.5263846501,2.0,0.268867659672,0.226753277348,2.375,3.0,0.680259832045
2019-05-19 23:56:15.125000,10.3420505393,2.375,0.280492388565,0.331997216325,1.25,2.0,0.66399443265
2019-05-20 00:00:44.500000,8.15112726169,2.375,0.084967927323,0.118011592373,2.375,3.25,0.383537675211
2019-05-20 00:01:28,7.67283266849,3.625,0.115299933686,0.874357156381,,,
2019-05-20 00:03:39.250000,7.85245022355,3.0,0.258180025059,0.472800694512,1.625,3.0,1.41840208354
2019-05-20 00:08:48.125000,7.70454475403,2.625,0.260821951084,0.692570136251,,,
2019-05-20 00:12:30,6.59766568024,2.875,0.201947656539,0.380752948114,1.75,3.125,1.18985296286
2019-05-20 00:14:15.375000,6.56783904059,4.0,0.306964009668,0.494017724841,0.875,2.625,1.29679652771
2019-05-20 00:14:38.250000,6.00568957122,2.25,0.445864633103,0.87136553858,,,
2019-05-20 00:14:58.500000,6.34990295627,4.0,0.238889826507,0.534287376396,,,
2019-05-20 00:16:56.750000,6.87386655608,2.625,0.145881635662,0.24336643445,1.625,2.75,0.669257694737
2019-05-20 00:20:32,6.12643039758,2.625,0.1568025475,0.219285532167,2.125,3.125,0.685267288022
2019-05-20 00:21:06.125000,4.80233903033,2.375,0.0939617068253,0.102358882369,0.5,1.25,0.127948602962
2019-05-20 00:21:23.125000,5.67582340509,2.375,0.0518156545724,0.146404112804,1.0,2.5,0.366010282011
2019-05-20 00:22:12.500000,6.14361683453,2.25,0.128490276636,0.186894540349,1.875,3.0,0.560683621046
2019-05-20 00:22:59.375000,6.59680343942,2.125,0.148053650941,0.180926916174,2.0,3.125,0.565396613044
2019-05-20 00:23:14.125000,6.68015540916,3.75,0.192635555298,0.263409431425,2.5,3.75,0.987785367845
2019-05-20 00:23:19.750000,6.75580344541,2.125,0.248043054787,0.2517384677,2.25,3.0,0.7552154031
2019-05-20 00:23:40.750000,7.08753088669,2.0,0.358697679283,0.402982325887,1.625,2.5,1.00745581472
2019-05-20 00:24:25,7.24795839454,3.25,0.158590157648,0.32525868499,1.625,3.5,1.13840539747
2019-05-20 00:29:45.875000,7.98345678511,2.125,0.143395945877,0.176118514064,,,
2019-05-20 00:31:01.500000,8.59424257875,3.25,0.226604200816,0.334062290195,2.75,3.75,1.25273358823
2019-05-20 00:31:11.125000,8.64777751917,2.25,0.227594862313,0.232264934291,1.875,3.0,0.696794802874
2019-05-20 00:32:17.375000,9.36199229877,3.25,0.412086822206,0.484252371604,2.0,2.875,1.39222556836
2019-05-20 00:33:53.750000,10.2412918886,2.75,0.438594143618,0.52891631525,1.625,2.625,1.38840532753
2019-05-20 00:40:20.750000,12.2745035811,4.0,0.677148320395,1.19312143831,2.125,3.5,4.1759250341
2019-05-20 00:40:31.125000,11.4618459165,2.0,0.155653847753,0.122764005327,0.75,1.25,0.153455006659
2019-05-20 00:43:19,10.2626370211,2.375,0.329430844952,0.848745657002,,,
2019-05-20 00:44:01,11.1630920444,2.75,0.381622070754,0.770249390366,,,
2019-05-20 00:45:50.125000,11.6479141531,2.0,0.361120483884,0.539231390604,1.375,2.375,1.28067455268
2019-05-20 00:47:52.750000,11.1156116421,2.0,0.0648850932986,0.0513929723973,0.625,1.125,0.057817093947
2019-05-20 00:49:48.375000,11.1264572317,2.125,0.149735670688,0.131030261041,1.375,2.25,0.294818087342
2019-05-20 00:56:17.500000,10.0269980799,4.0,0.227963601358,0.590576530844,1.5,3.0,1.77172959253
2019-05-20 01:01:10.500000,9.07606684537,2.25,0.272273541109,0.415618245689,1.375,2.5,1.03904561422
2019-05-20 01:01:37.625000,9.2035852196,2.0,0.261293870854,0.257865830203,2.5,3.125,0.805830719384
2019-05-20 01:02:59.500000,8.8398874511,2.5,0.112722930117,0.131214160844,1.25,2.5,0.328035402111
2019-05-20 01:06:24.125000,7.24126057312,2.125,0.0405731969142,0.0655292089086,0.875,1.875,0.122867266704
2019-05-20 01:10:41.250000,7.6379233054,2.5,0.534300289767,0.790091401852,,,
2019-05-20 01:11:03.125000,7.85121739795,2.625,0.330432117762,0.481300948087,2.625,3.75,1.80487855533
2019-05-20 01:11:10.625000,8.00741339771,2.125,0.413122107271,0.44926409195,2.0,3.125,1.40395028735
2019-05-20 01:11:15.875000,8.05740076837,2.25,0.382202547091,0.370293259106,1.5,2.25,0.833159832989
2019-05-20 01:11:39.750000,7.91485282262,2.875,0.263685458454,0.268180178282,1.75,2.5,0.670450445704
2019-05-20 01:12:45.750000,8.97587963919,4.0,0.21005710112,0.840446722782,,,
2019-05-20 01:13:11.375000,9.06160327381,3.375,0.785944966026,1.09245655213,,,
2019-05-20 01:14:02.250000,8.99628380148,4.0,0.26896006985,0.662503163444,,,
