,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,AUC
2019-05-20 02:21:53.250000,1.3533250749,2.875,0.0435350850085,0.245630613828,2.25,3.875,0.951818628584
2019-05-20 02:22:27.125000,1.29918137278,3.0,0.219778128396,0.360669454481,,,
2019-05-20 02:23:04.875000,0.721554037898,2.625,0.0197368908756,0.0487805232119,1.5,2.875,0.140244004234
2019-05-20 02:24:35.500000,0.716475399096,2.875,0.0341101641727,0.0763904999281,2.0,3.5,0.267366749748
2019-05-20 02:24:49.875000,0.852131861044,2.625,0.0981435006974,0.142278449616,1.75,3.125,0.44462015505
2019-05-20 02:27:44.125000,0.737199862403,2.625,0.0254017816145,0.0934173368464,,,
2019-05-20 02:29:46.125000,0.730802797957,4.0,0.0848667002014,0.20732034486,,,
2019-05-20 02:29:55.250000,0.793999800834,2.125,0.158867739603,0.139260292728,1.875,2.625,0.365558268412
2019-05-20 02:30:25.250000,1.10051674684,2.125,0.0235238036606,0.0411113985426,1.125,2.375,0.0976395715388
2019-05-20 02:32:54.875000,1.33402467755,2.375,0.147996336958,0.414710514716,1.125,2.5,1.03677628679
2019-05-20 02:33:51.750000,1.24334516445,2.125,0.0460750559712,0.0815385403124,2.0,3.25,0.265000256015
2019-05-20 02:34:25.500000,1.37614673335,1.375,0.245895709815,0.174856563232,1.5,2.0,0.349713126464
2019-05-20 02:37:01.750000,1.72161952893,2.875,0.166691562078,0.169413818196,0.75,1.375,0.232944000019
2019-05-20 02:37:35.750000,1.65737073487,1.625,0.297458041057,0.276674132117,1.375,2.0,0.553348264234
2019-05-20 02:37:58.875000,1.20275039443,2.25,0.0398942214963,0.0597988777417,1.0,2.0,0.119597755483
2019-05-20 02:39:44.125000,1.9176820186,2.625,0.114033312148,0.164642855289,2.125,3.125,0.514508922777
2019-05-20 02:44:49.375000,1.88627465757,2.0,0.0540371172147,0.0900506189762,1.625,2.75,0.247639202185
2019-05-20 02:45:51.375000,1.95172194328,2.5,0.25402056804,0.270385727419,1.375,2.5,0.675964318547
